node,lat,lon,REGION,node_name
AMIL.SUGARCRK,40.074167,-89.29194,MISO,name
AMMO.GOOSEGEN1,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN2,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN3,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN4,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN5,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN6,40.106931,-88.59987,MISO,name
AMMO.HIPRAIRIE,40.398244,-92.51861,MISO,name
AMMO.KEOKUK1,40.3965,-91.3719,MISO,name
AMMO.KEOKUK10,40.3965,-91.3719,MISO,name
AMMO.KEOKUK11,40.3965,-91.3719,MISO,name
AMMO.KEOKUK12,40.3965,-91.3719,MISO,name
AMMO.KEOKUK13,40.3965,-91.3719,MISO,name
AMMO.KEOKUK14,40.3965,-91.3719,MISO,name
AMMO.KEOKUK15,40.3965,-91.3719,MISO,name
AMMO.KEOKUK2,40.3965,-91.3719,MISO,name
AMMO.KEOKUK3,40.3965,-91.3719,MISO,name
AMMO.KEOKUK4,40.3965,-91.3719,MISO,name
AMMO.KEOKUK5,40.3965,-91.3719,MISO,name
AMMO.KEOKUK6,40.3965,-91.3719,MISO,name
AMMO.KEOKUK7,40.3965,-91.3719,MISO,name
AMMO.KEOKUK8,40.3965,-91.3719,MISO,name
AMMO.KEOKUK9,40.3965,-91.3719,MISO,name
AMMO.OSAGE1,38.2044,-92.6239,MISO,name
AMMO.OSAGE2,38.2044,-92.6239,MISO,name
AMMO.OSAGE3,38.2044,-92.6239,MISO,name
AMMO.OSAGE4,38.2044,-92.6239,MISO,name
AMMO.OSAGE5,38.2044,-92.6239,MISO,name
AMMO.OSAGE6,38.2044,-92.6239,MISO,name
AMMO.OSAGE7,38.2044,-92.6239,MISO,name
AMMO.OSAGE8,38.2044,-92.6239,MISO,name
AMMO.PENOCTG1,39.3531,-91.2295,MISO,name
AMMO.PENOCTG2,39.3531,-91.2295,MISO,name
AMMO.PENOCTG3,39.3531,-91.2295,MISO,name
AMMO.PENOCTG4,39.3531,-91.2295,MISO,name
AMMO.TRIGCTG1,38.6359,-90.1809,MISO,name
AMMO.TS1,37.520833,-90.83472,MISO,name
AMMO.TS2,37.520833,-90.83472,MISO,name
BREC.REIDCT,37.6461,-87.5019,MISO,name
BREC.SMTH1.AMP,37.169636,-88.41952,MISO,name
BREC.SMTH2.AMP,37.169636,-88.41952,MISO,name
BREC.SMTH3.AMP,37.169636,-88.41952,MISO,name
CIN.AEPE12,38.5281,-87.2525,MISO,name
CIN.CAYCT.4,39.9242,-87.4244,MISO,name
CIN.CAYUGA.3,39.9242,-87.4244,MISO,name
CIN.CC.EDWIGCC,38.8067,-87.2472,MISO,name
CIN.CC.NOBSVIL,40.0969,-85.9714,MISO,name
CIN.CRANESOLAR,38.8164,-86.8842,MISO,name
CIN.EDWCT1,38.8067,-87.2472,MISO,name
CIN.EDWCT2,38.8067,-87.2472,MISO,name
CIN.EDWST,38.8067,-87.2472,MISO,name
CIN.ESR.CRANE,38.813511,-86.88642,MISO,name
CIN.ESR.NABB,38.501908,-85.69457,MISO,name
CIN.HENRYCO.1,39.9528,-85.5039,MISO,name
CIN.HENRYCO.2,39.9528,-85.5039,MISO,name
CIN.HENRYCO.3,39.9528,-85.5039,MISO,name
CIN.NOBLEVL.3,40.0969,-85.9714,MISO,name
CIN.NOBLEVL.4,40.0969,-85.9714,MISO,name
CIN.NOBLEVL.5,40.0969,-85.9714,MISO,name
CIN.SUCRKGT1,39.3931,-87.5108,MISO,name
CIN.SUCRKGT2,39.3931,-87.5108,MISO,name
CIN.SUCRKST1,39.3931,-87.5108,MISO,name
CIN.SUGRCK.MVP,39.3931,-87.5108,MISO,name
CIN.TWINBR1,39.744983,-86.49466,MISO,name
CIN.WHEATCTG1,38.6716,-87.2931,MISO,name
CIN.WHEATCTG2,38.6716,-87.2931,MISO,name
CIN.WHEATCTG3,38.6716,-87.2931,MISO,name
CIN.WHEATCTG4,38.6716,-87.2931,MISO,name
CONS.ADA,42.950642,-85.48594,MISO,name
CONS.ALCONA,44.561961,-83.80451,MISO,name
CONS.ALPINE01,45.063748,-84.82535,MISO,name
CONS.ALPINE02,45.063748,-84.82535,MISO,name
CONS.ASSEMBLY3,43.022705,-83.94273,MISO,name
CONS.CADILAC,44.26169,-85.43522,MISO,name
CONS.CROTON,43.437322,-85.66446,MISO,name
CONS.GENESEE,43.08511,-83.66939,MISO,name
CONS.GENESEPS,43.08511,-83.66939,MISO,name
CONS.GRATIOT,43.1695,-84.8653,MISO,name
CONS.GRATIOT1,43.408056,-84.46222,MISO,name
CONS.GRATIOT2,43.433889,-84.4975,MISO,name
CONS.GRAYLGY2,44.604921,-84.69058,MISO,name
CONS.GRAYLNG,44.604921,-84.69058,MISO,name
CONS.HARDY,43.486618,-85.62987,MISO,name
CONS.HODENPYL,44.36286,-85.81997,MISO,name
CONS.ISABELLA1,43.684092,-84.78846,MISO,name
CONS.KALK,44.6889,-85.2019,MISO,name
CONS.KAL_RGEN_,42.281345,-85.49496,MISO,name
CONS.KARN3,43.644996,-83.84007,MISO,name
CONS.KARN4,43.644996,-83.84007,MISO,name
CONS.LBWL.ASM2,42.719722,-84.55167,MISO,name
CONS.LBWL.ASSM,42.719722,-84.55167,MISO,name
CONS.LIVINGEN1,45.030397,-84.7308,MISO,name
CONS.LIVINGEN2,45.030397,-84.7308,MISO,name
CONS.LIVINGEN3,45.030397,-84.7308,MISO,name
CONS.LIVINGEN4,45.030397,-84.7308,MISO,name
CONS.LUDINGTN1,43.8942,-86.4447,MISO,name
CONS.LUDINGTN2,43.8942,-86.4447,MISO,name
CONS.LUDINGTN3,43.8942,-86.4447,MISO,name
CONS.LUDINGTN4,43.8942,-86.4447,MISO,name
CONS.LUDINGTN5,43.8942,-86.4447,MISO,name
CONS.LUDINGTN6,43.8942,-86.4447,MISO,name
CONS.LWEP,43.871944,-86.33472,MISO,name
CONS.MCV,43.5861,-84.2242,MISO,name
CONS.MERIDIAN1,43.461967,-84.33982,MISO,name
CONS.MIPOWER1,43.9375,-86.425,MISO,name
CONS.MIPOWER2,43.9375,-86.425,MISO,name
CONS.PINERVR1,43.524324,-84.69678,MISO,name
CONS.POLARIS1,43.262611,-84.49984,MISO,name
CONS.RENAIGEN1,43.1864,-84.8429,MISO,name
CONS.RENAIGEN2,43.1864,-84.8429,MISO,name
CONS.RENAIGEN3,43.1864,-84.8429,MISO,name
CONS.RENAIGEN4,43.1864,-84.8429,MISO,name
CONS.SPRTN,42.7151,-84.4824,MISO,name
DECO.APPLE,43.815032,-83.315,MISO,name
DECO.BELRV.MVP,42.7756,-82.495,MISO,name
DECO.BROOKFLD1,43.757778,-83.29778,MISO,name
DECO.DEAN12,42.77412,-82.48203,MISO,name
DECO.DEAN34,42.77412,-82.48203,MISO,name
DECO.DEERFLD,43.941851,-82.89868,MISO,name
DECO.DIGG1,42.3026,-83.154,MISO,name
DECO.DIGG2,42.3026,-83.154,MISO,name
DECO.DIGG3,42.3026,-83.154,MISO,name
DECO.DIGS2,42.3026,-83.154,MISO,name
DECO.DIGS3,42.3026,-83.154,MISO,name
DECO.DIGSINT,42.3026,-83.154,MISO,name
DECO.MCKINLEY1,43.871944,-83.24139,MISO,name
DECO.MINDEN1,43.67,-82.75861,MISO,name
DECO.OLIVRP11,43.8264,-83.2383,MISO,name
DECO.OSHEA.BES,42.378001,-83.20006,MISO,name
DECO.PEGASUS,43.452003,-83.50721,MISO,name
DECO.PEGASUS2,43.452003,-83.50721,MISO,name
DECO.PHEASANT1,43.757778,-83.29778,MISO,name
DECO.PINE_TREE,42.764456,-82.74709,MISO,name
DECO.PLACDP12,42.7106,-83.4569,MISO,name
DECO.SLOCMP11,42.1225,-83.185,MISO,name
DECO.STCLAIR2,42.7642,-82.4719,MISO,name
DECO.STCLAIR3,42.7642,-82.4719,MISO,name
DECO.STCLP11,42.7642,-82.4719,MISO,name
DECO.STCLP12,42.7642,-82.4719,MISO,name
DECO.SUPP111,42.2639,-83.6422,MISO,name
DECO.SUPP112,42.2639,-83.6422,MISO,name
DECO.SUPP113,42.2639,-83.6422,MISO,name
DECO.SUPP114,42.2639,-83.6422,MISO,name
DECO.TUSCOLA2,43.526944,-83.56694,MISO,name
DECO.WILMTP11,43.4566,-83.1889,MISO,name
DPC.EKM1,44.902814,-91.5681,MISO,name
DPC.EKM2,44.902814,-91.5681,MISO,name
DPC.FLAMBEAU,45.491826,-91.04721,MISO,name
DPC.MCNEILUS2,43.978486,-92.85108,MISO,name
DPC.WINNEBAGO,44.083,-88.5411,MISO,name
EAI.CARPNTR_1,34.4425,-93.0262,MISO,name
EAI.CARPNTR_2,34.4425,-93.0262,MISO,name
EAI.CC.BLAKLY,34.570984,-93.19443,MISO,name
EAI.CC.DEGRAY,34.211913,-93.11096,MISO,name
EAI.CC.HT_SPR1,34.29759,-92.86834,MISO,name
EAI.JONSCWL,35.848561,-90.72538,MISO,name
EAI.PLUM1_MEUC,35.6644,-89.9489,MISO,name
EAI.PLUM2_MEUC,35.6644,-89.9489,MISO,name
EAI.PLUMPT,35.6644,-89.9489,MISO,name
EAI.SEARCY,35.233,-91.69,MISO,name
EAI.STUTTGART,34.439722,-91.44,MISO,name
EAI.UPS1_CT1,33.296146,-92.58936,MISO,name
EAI.UPS1_CT2,33.296146,-92.58936,MISO,name
EAI.UPS1_ST,33.296146,-92.58936,MISO,name
EAI.UPS2_CT1,33.296146,-92.58936,MISO,name
EAI.UPS2_CT2,33.296146,-92.58936,MISO,name
EAI.UPS2_ST,33.296146,-92.58936,MISO,name
EAI.UPS3_CT1,33.296146,-92.58936,MISO,name
EAI.UPS3_CT2,33.296146,-92.58936,MISO,name
EAI.UPS3_ST,33.296146,-92.58936,MISO,name
EAI.UPS4_CT1,33.296146,-92.58936,MISO,name
EAI.UPS4_CT2,33.296146,-92.58936,MISO,name
EAI.UPS4_ST,33.296146,-92.58936,MISO,name
GRE.CAMBRCAMB,45.601,-93.2081,MISO,name
GRE.CAMBRCAMB2,45.601,-93.2081,MISO,name
GRE.ELKRI4,45.296797,-93.55845,MISO,name
GRE.ELMCR2_IBR,43.6848,-94.8799,MISO,name
GRE.ELMCRK,43.6848,-94.8799,MISO,name
GRE.LITCHF_1,45.128164,-94.53515,MISO,name
GRE.LITCH_QS,45.128164,-94.53515,MISO,name
GRE.LKFLGR1,43.798439,-94.84145,MISO,name
GRE.LKFLGR2,43.798439,-94.84145,MISO,name
GRE.LKFLGR3,43.798439,-94.84145,MISO,name
GRE.LKFLGR4,43.798439,-94.84145,MISO,name
GRE.LKFLGR5,43.798439,-94.84145,MISO,name
GRE.LKFLGR6,43.798439,-94.84145,MISO,name
GRE.MAPLEMAPL,45.229073,-94.00967,MISO,name
GRE.MOWER2,43.61407,-92.59882,MISO,name
GRE.PVLYGR1,43.799446,-92.68287,MISO,name
GRE.PVLYGR2,43.799446,-92.68287,MISO,name
GRE.PVLYGR3,43.799446,-92.68287,MISO,name
GRE.ROCKLAKE,45.805443,-92.97176,MISO,name
GRE.STBON1,44.905026,-93.82076,MISO,name
IPL.16EVCT7,39.48517,-86.4183,MISO,name
IPL.16EVCT8,39.48517,-86.4183,MISO,name
IPL.16EVST9,39.48517,-86.4183,MISO,name
IPL.16GEOR11G,39.902556,-86.24405,MISO,name
IPL.16GEOR22G,39.902556,-86.24405,MISO,name
IPL.16GEOR33G,39.902556,-86.24405,MISO,name
IPL.16GEOR44G,39.902556,-86.24405,MISO,name
MDU.CEDARHLS,46.245556,-103.7672,MISO,name
MDU.DIAMNDWILW,46.2753,-104.1836,MISO,name
MDU.FOXTL.WND,46.098211,-98.88007,MISO,name
MDU.GLENDC1,47.0539,-104.74,MISO,name
MDU.GLENDC2,47.0539,-104.74,MISO,name
MDU.GLENULST_6,46.8214,-101.7564,MISO,name
MDU.GRE.EMMLOG,46.373013,-100.0511,MISO,name
MDU.HESKET_3,46.8669,-100.8836,MISO,name
MDU.HESKET_4,46.8669,-100.8836,MISO,name
MDU.MCTURB1,46.4112,-105.7953,MISO,name
MDU.MERRICOURT,46.1075,-99.0592,MISO,name
MDU.TSWF1,46.075,-102.5633,MISO,name
MGE.BLTPLTG6,43.0789,-89.3744,MISO,name
MGE.BLTPLTG7,43.0789,-89.3744,MISO,name
MGE.HERMSDORF,43.0596,-89.2609,MISO,name
MGE.OBRIEN_N,42.997665,-89.45895,MISO,name
MGE.OBRIEN_S,42.997665,-89.45895,MISO,name
MGE.OBRIEN_W,42.997665,-89.45895,MISO,name
MGE.WCCF,43.075071,-89.4251,MISO,name
MGE.WMARIN034,45.0869,-87.6892,MISO,name
MIUP.BRULEGHYD,45.9472,-88.2189,MISO,name
MIUP.CHALKHILL,45.5136,-87.8011,MISO,name
MIUP.DETRDBN1,45.98363,-83.90788,MISO,name
MIUP.FAIRBNKS1,45.683618,-86.64574,MISO,name
MIUP.GARSPV1,45.796239,-86.53461,MISO,name
MIUP.GARSPV2,45.797967,-86.53443,MISO,name
MIUP.LITTLQUIN,45.7736,-87.9894,MISO,name
MIUP.MANSTQN1,45.955014,-86.25629,MISO,name
MIUP.MARQ,46.56597,-87.43725,MISO,name
MIUP.PEAVYFALL,45.990781,-88.21051,MISO,name
MIUP.TWINFALLS,45.872778,-88.07083,MISO,name
MIUP.WHITERAPD,45.482084,-87.80218,MISO,name
NIPS.BENTONCO,40.695,-87.4886,MISO,name
NIPS.DUNNBR1SF,41.17257,-87.00726,MISO,name
NIPS.INCROSWF,40.726344,-86.85202,MISO,name
NIPS.MUNSTR.LN,41.524386,-87.50907,MISO,name
NIPS.NORWAPNOR,40.7803,-86.76,MISO,name
NIPS.OAKDAPOAK,40.6564,-86.7528,MISO,name
NIPS.SCHAHP16A,41.2164,-87.0261,MISO,name
NIPS.SCHAHP16B,41.2164,-87.0261,MISO,name
NSP.AGASSIZBE,47.0053,-96.4356,MISO,name
NSP.ANSON2,43.60347,-96.6356,MISO,name
NSP.ANSON3,43.60347,-96.6356,MISO,name
NSP.ANSON4,43.60347,-96.6356,MISO,name
NSP.BAYFRN5,46.587222,-90.9017,MISO,name
NSP.BAYFRN6,46.587222,-90.9017,MISO,name
NSP.BIGBLUE,43.612222,-94.19194,MISO,name
NSP.BIGFALL_A,45.491667,-91.0469,MISO,name
NSP.BLKDO2,44.8108,-93.2501,MISO,name
NSP.BLKDO5,44.8108,-93.2501,MISO,name
NSP.BLKDO6,44.8108,-93.2501,MISO,name
NSP.BLUEL1,44.7855,-93.4315,MISO,name
NSP.BLUEL2,44.7855,-93.4315,MISO,name
NSP.BLUEL3,44.7855,-93.4315,MISO,name
NSP.BLUEL4,44.7855,-93.4315,MISO,name
NSP.BLUE_LK7,44.7855,-93.4315,MISO,name
NSP.BLUE_LK8,44.7855,-93.4315,MISO,name
NSP.BSTAR1.WND,44.544137,-96.36824,MISO,name
NSP.BSTAR2.WND,44.445293,-96.35276,MISO,name
NSP.BUFFR_TR1,44.4328,-96.4779,MISO,name
NSP.BUFFR_TR2,44.5281,-96.6267,MISO,name
NSP.CC.HIBRDG2,44.9314,-93.1117,MISO,name
NSP.CC.MANKAT1,44.1988,-94.003,MISO,name
NSP.CC.MANKAT2,44.1988,-94.003,MISO,name
NSP.CC.RIVRSD1,45.0203,-93.2753,MISO,name
NSP.CC.RIVRSD2,45.0203,-93.2753,MISO,name
NSP.CEDARFAL,44.9367,-91.8883,MISO,name
NSP.CHPFAL_TR1,44.9308,-91.3889,MISO,name
NSP.CHPFAL_TR2,44.9308,-91.3889,MISO,name
NSP.CORNEL,45.164024,-91.15743,MISO,name
NSP.EASTRDG1,43.9358,-95.9222,MISO,name
NSP.FRENCH1,43.8292,-91.2597,MISO,name
NSP.FRENCH2,43.8292,-91.2597,MISO,name
NSP.FRENCH3,43.8292,-91.2597,MISO,name
NSP.FRENCH4,43.8292,-91.2597,MISO,name
NSP.GDMEADOW,43.7189,-92.705,MISO,name
NSP.HENNIPIN1,44.982359,-93.25416,MISO,name
NSP.HIBRDG.7,44.9314,-93.1117,MISO,name
NSP.HIBRDG.8,44.9314,-93.1117,MISO,name
NSP.HIBRDG9_1,44.9314,-93.1117,MISO,name
NSP.HIBRDG9_2,44.9314,-93.1117,MISO,name
NSP.HOLCOM,45.223611,-91.12722,MISO,name
NSP.INVRHL1,44.781,-93.042,MISO,name
NSP.INVRHL2,44.781,-93.042,MISO,name
NSP.INVRHL3,44.781,-93.042,MISO,name
NSP.INVRHL4,44.781,-93.042,MISO,name
NSP.INVRHL5,44.781,-93.042,MISO,name
NSP.INVRHL6,44.781,-93.042,MISO,name
NSP.JEFFERS2,44.057778,-95.2525,MISO,name
NSP.JIMFL,45.051,-91.274,MISO,name
NSP.MANKATOCT1,44.1988,-94.003,MISO,name
NSP.MANKATOCT2,44.1988,-94.003,MISO,name
NSP.MANKATST31,44.1988,-94.003,MISO,name
NSP.MANKATST32,44.1988,-94.003,MISO,name
NSP.MENOMOA,44.884167,-91.92944,MISO,name
NSP.MORAINE2,44.1238,-96.0784,MISO,name
NSP.NOBLES.WND,43.7036,-95.7131,MISO,name
NSP.NSTARSOLAR,45.47,-92.91,MISO,name
NSP.ODELL.WND,43.853333,-94.93194,MISO,name
NSP.OWATONA_7,44.0833,-93.23,MISO,name
NSP.PVALEY.WND,43.805,-92.76972,MISO,name
NSP.REDPINE,44.478,-96.1538,MISO,name
NSP.REDWIN1,44.5692,-92.51691,MISO,name
NSP.REDWIN2,44.5692,-92.51691,MISO,name
NSP.RIVRSD10,45.0203,-93.2753,MISO,name
NSP.RIVRSD71,45.0203,-93.2753,MISO,name
NSP.RIVRSD72,45.0203,-93.2753,MISO,name
NSP.SHERCO3.CO,45.3808,-93.8931,MISO,name
NSP.STCRO,45.41167,-92.6469,MISO,name
NSP.WHEATO1,44.885416,-91.51583,MISO,name
NSP.WHEATO2,44.885416,-91.51583,MISO,name
NSP.WHEATO3,44.885416,-91.51583,MISO,name
NSP.WHEATO4,44.885416,-91.51583,MISO,name
NSP.WHEATO6,44.885416,-91.51583,MISO,name
NSP.WILMAR1,44.1967,-94.0009,MISO,name
NSP.WILMAR2,44.1967,-94.0009,MISO,name
NSP.WISSOT_TR3,44.1967,-94.0009,MISO,name
NSP.WISSOT_TR4,44.1967,-94.0009,MISO,name
OTP.ASHTUBULA,47.1244,-97.8961,MISO,name
OTP.ASTORIA,44.574965,-96.55942,MISO,name
OTP.BENSON.ARR,45.314444,-95.60278,MISO,name
OTP.BRDRS1.WND,48.964722,-99.61389,MISO,name
OTP.COURTNY.WF,47.179722,-98.59472,MISO,name
OTP.COYOT1,47.221447,-101.8157,MISO,name
OTP.CRIDG1.WND,45.154947,-96.83684,MISO,name
OTP.CRIDG2.WND,45.0054,-96.92995,MISO,name
OTP.DHWE,44.863583,-96.53463,MISO,name
OTP.GRANTCO,45.8033,-95.8844,MISO,name
OTP.HOOTL2,46.290641,-96.04325,MISO,name
OTP.HOOTL3,46.290641,-96.04325,MISO,name
OTP.JAMSPK1,46.905665,-98.66218,MISO,name
OTP.JAMSPK2,46.905665,-98.66218,MISO,name
OTP.LAKESWIND,46.718056,-96.21194,MISO,name
OTP.LANGDN1,48.6303,-98.3169,MISO,name
OTP.LANGDN2,48.6292,-98.3164,MISO,name
OTP.RUGBY1_IBR,48.4968,-99.9513,MISO,name
OTP.RUGBY1MRES,48.4968,-99.9513,MISO,name
OTP.RUGBY1UMMP,48.4968,-99.9513,MISO,name
OTP.RUGBY1UPLS,48.4968,-99.9513,MISO,name
OTP.SLWAYO1,47.544582,-95.12965,MISO,name
OTP.TATANKARID,44.592,-96.576,MISO,name
SIGE.ABBROWUN4,37.9053,-87.715,MISO,name
SIGE.TROY_SOL,38.015372,-86.79159,MISO,name
SME.BENN.ARR,30.8889,-88.8054,MISO,name
SME.BENN_R_U1,30.8889,-88.8054,MISO,name
SME.BENN_R_U2,30.8889,-88.8054,MISO,name
UPPC.GLADSTONE,45.8475,-87.0036,MISO,name
UPPC.HOIST23,46.5628,-87.5686,MISO,name
UPPC.MCCLURE12,46.5717,-87.4764,MISO,name
UPPC.VICTORIA1,46.6964,-89.2089,MISO,name
UPPC.VICTORIA2,46.6964,-89.2089,MISO,name
WEC.BUTRIDGE1,43.400278,-88.48111,MISO,name
WEC.GERMANOT1,43.1952,-88.1496,MISO,name
WEC.GERMANOT2,43.1952,-88.1496,MISO,name
WEC.GERMANOT3,43.1952,-88.1496,MISO,name
WEC.GERMANOT4,43.1952,-88.1496,MISO,name
WEC.GERMANOT5,43.1952,-88.1496,MISO,name
WEC.GLACRHLS,43.563889,-89.14806,MISO,name
WEC.OCONTFL,44.8764,-88.1475,MISO,name
WEC.PARIS01S1,42.6658,-88.0131,MISO,name
WEC.PARIS01S2,42.6658,-88.0131,MISO,name
WEC.PARIS01S3,42.6658,-88.0131,MISO,name
WEC.PARIS01S4,42.6658,-88.0131,MISO,name
WEC.PB1AUX,44.2806,-87.5369,MISO,name
WEC.PB2AUX,44.2806,-87.5369,MISO,name
WEC.PORTWA1CT1,43.3842,-87.8689,MISO,name
WEC.PORTWA1CT2,43.3842,-87.8689,MISO,name
WEC.PORTWA1ST0,43.3842,-87.8689,MISO,name
WEC.PORTWCT1,43.3842,-87.8689,MISO,name
WEC.PORTWCT2,43.3842,-87.8689,MISO,name
WEC.PORTWST1,43.3842,-87.8689,MISO,name
WEC.PTBEACB5,44.2806,-87.5369,MISO,name
WEC.VALLYGA1,43.0303,-87.9233,MISO,name
WEC.VALLYGA2,43.0303,-87.9233,MISO,name
WPS.CC.FOX1,44.3204,-88.20889,MISO,name
WPS.CC.FOX2,44.3204,-88.20889,MISO,name
WPS.CUSTEGEN1,44.085437,-87.7261,MISO,name
WPS.DEPERE,44.44861,-88.07204,MISO,name
WPS.FORWARD,43.6161,-88.4969,MISO,name
WPS.FORWARD_LD,43.6161,-88.4969,MISO,name
WPS.FOX_CT1,44.3204,-88.20889,MISO,name
WPS.FOX_CT2,44.3204,-88.20889,MISO,name
WPS.FOX_ST1_1,44.3204,-88.20889,MISO,name
WPS.FOX_ST1_2,44.3204,-88.20889,MISO,name
WPS.GRFTR.ARR,45.3019,-89.7917,MISO,name
WPS.OCONTO.MP,44.8719,-88.1439,MISO,name
WPS.PULLIAM31,44.54,-88.0086,MISO,name
WPS.REDBARN1W,42.951448,-90.4407,MISO,name
WPS.TWOCRK1S,44.249598,-87.54534,MISO,name
WPS.WESTON11,44.8606,-89.6553,MISO,name
WPS.WESTON12,44.8606,-89.6553,MISO,name
WPS.WESTON13,44.8606,-89.6553,MISO,name
WPS.WESTON14,44.8606,-89.6553,MISO,name
WPS.WESTON15,44.8606,-89.6553,MISO,name
WPS.WESTON16,44.8606,-89.6553,MISO,name
WPS.WESTON17,44.8606,-89.6553,MISO,name
WPS.WESTON2,44.8606,-89.6553,MISO,name
WPS.WESTON31,44.8606,-89.6553,MISO,name
WPS.WESTON32,44.8606,-89.6553,MISO,name
ALTE.BEARCRK,43.198512,-90.23282,MISO,name
ALTE.EDG3.ARR,43.715142,-87.70586,MISO,name
ALTE.KILBOUNIL,43.625845,-89.78076,MISO,name
ALTE.SFONDDLG1,43.7353,-88.49667,MISO,name
ALTE.SFONDDLG2,43.7353,-88.49667,MISO,name
ALTE.SFONDDLG3,43.7353,-88.49667,MISO,name
ALTE.SFONDDLG4,43.7353,-88.49667,MISO,name
ALTE.SHEB1,43.751826,-87.87806,MISO,name
ALTE.SHEB2,43.751826,-87.87806,MISO,name
ALTE.WRIVS_CT1,42.582051,-89.04121,MISO,name
ALTE.WRIVS_CT2,42.582051,-89.04121,MISO,name
ALTE.WRIVS_ST1,42.582051,-89.04121,MISO,name
ALTE.WRIVS_ST2,42.582051,-89.04121,MISO,name
ALTW.BART1NIPS,43.393,-93.091,MISO,name
ALTW.BART1WPPI,43.393,-93.091,MISO,name
ALTW.BARTON2,43.393,-93.091,MISO,name
ALTW.CRYSTAL3,43.3192,-93.8836,MISO,name
ALTW.ELKWIND,42.583889,-91.37083,MISO,name
ALTW.EMERY_1,43.094,-93.29222,MISO,name
ALTW.EMERY_2,43.094,-93.29222,MISO,name
ALTW.EMERY31,43.094,-93.29222,MISO,name
ALTW.EMERY32,43.094,-93.29222,MISO,name
ALTW.ENGLFARMS,41.57,-92.40718,MISO,name
ALTW.GOLDENPLN,43.430639,-94.01641,MISO,name
ALTW.HANCO_PE,43.052758,-93.62996,MISO,name
ALTW.INDEPWIND,42.431604,-91.56864,MISO,name
ALTW.KOSSUTH,42.994681,-94.12873,MISO,name
ALTW.KOSSUTH2,42.986667,-94.13361,MISO,name
ALTW.LEDYD.MVP,43.430082,-94.10695,MISO,name
ALTW.LIMEC1,43.2481,-93.205,MISO,name
ALTW.LIMEC2,43.2481,-93.205,MISO,name
ALTW.LOSTLAKES,43.3456,-95.3233,MISO,name
ALTW.MTOWNCT1,42.0474,-92.85944,MISO,name
ALTW.MTOWNCT2,42.0474,-92.85944,MISO,name
ALTW.MTOWNCT3,42.0474,-92.85944,MISO,name
ALTW.NCENT.ARR,42.046111,-93.57944,MISO,name
ALTW.PIONPRAR2,43.4839,-92.6131,MISO,name
ALTW.PIOPRAIR1,43.4839,-92.6131,MISO,name
ALTW.PRARC1,41.944039,-91.63917,MISO,name
ALTW.PRARC3,41.944039,-91.63917,MISO,name
ALTW.PRARC4,41.944039,-91.63917,MISO,name
ALTW.RICHLAND,42.363152,-95.2263,MISO,name
ALTW.RIPPEY1,42.006111,-94.23778,MISO,name
ALTW.ROQUETTE1,40.389167,-91.39417,MISO,name
ALTW.SACCOWIND,42.421154,-94.99508,MISO,name
ALTW.SARATOGA,43.448855,-92.28073,MISO,name
ALTW.STORMLK2,42.8417,-95.405,MISO,name
ALTW.STORYCO1,42.208056,-93.59944,MISO,name
ALTW.STORYCOII,42.208056,-93.59944,MISO,name
ALTW.TURTLECRK,43.429604,-92.83951,MISO,name
ALTW.UPLANDPR,43.207406,-95.3494,MISO,name
ALTW.WAPLOSOLR,41.153697,-91.1771,MISO,name
ALTW.WHISPERWI,42.630513,-93.20639,MISO,name
AMMO.GOOSEGEN1,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN2,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN3,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN4,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN5,40.106931,-88.59987,MISO,name
AMMO.GOOSEGEN6,40.106931,-88.59987,MISO,name
AMMO.HIPRAIRIE,40.398244,-92.51861,MISO,name
AMMO.KEOKUK1,40.3965,-91.3719,MISO,name
AMMO.KEOKUK10,40.3965,-91.3719,MISO,name
AMMO.KEOKUK11,40.3965,-91.3719,MISO,name
AMMO.KEOKUK12,40.3965,-91.3719,MISO,name
AMMO.KEOKUK13,40.3965,-91.3719,MISO,name
AMMO.KEOKUK14,40.3965,-91.3719,MISO,name
AMMO.KEOKUK15,40.3965,-91.3719,MISO,name
AMMO.KEOKUK2,40.3965,-91.3719,MISO,name
AMMO.KEOKUK3,40.3965,-91.3719,MISO,name
AMMO.KEOKUK4,40.3965,-91.3719,MISO,name
AMMO.KEOKUK5,40.3965,-91.3719,MISO,name
AMMO.KEOKUK6,40.3965,-91.3719,MISO,name
AMMO.KEOKUK7,40.3965,-91.3719,MISO,name
AMMO.KEOKUK8,40.3965,-91.3719,MISO,name
AMMO.KEOKUK9,40.3965,-91.3719,MISO,name
AMMO.OSAGE1,38.2044,-92.6239,MISO,name
AMMO.OSAGE2,38.2044,-92.6239,MISO,name
AMMO.OSAGE3,38.2044,-92.6239,MISO,name
AMMO.OSAGE4,38.2044,-92.6239,MISO,name
AMMO.OSAGE5,38.2044,-92.6239,MISO,name
